dataset,seed,user_id,statement_id,x_normalised,y_normalised
welfare,4,H_coords,1176,0.5122207621550592,0.13460104399701714
rai,8,D_coords,452,0.3845648604269294,0.14113680154142583
rai,7,E_coords,510,0.4607363962202672,0.37123420796890183
rai,9,B_coords,442,0.19649477586788,0.30796549974632165
rai,11,B_coords,195,0.9108556832694764,0.8014571948998178
rai,28,B_coords,388,0.6834532374100719,0.3594608087868198
rai,24,G_coords,391,0.7064315352697096,0.35953420669577874
rai,8,G_coords,880,0.5335992635777846,0.3712522045855379
rai,13,G_coords,440,0.7327327327327328,0.7384464110127827
rai,29,E_coords,233,0.21777179400875127,0.20363994097393015
rai,20,E_coords,559,0.32093337842407843,0.20956607495069032
welfare,6,E_coords,1168,0.8572315332091869,0.800705467372134
rai,2,A_coords,798,0.1041958041958042,0.7039764359351989
rai,15,G_coords,266,0.4521072796934866,0.1963955637707948
rai,10,H_coords,615,0.906447091800981,0.42780748663101603
rai,25,G_coords,806,0.4800987349583462,0.2763096893834029
welfare,5,E_coords,929,0.29604628736740596,0.9
rai,13,B_coords,737,0.7047650783072309,0.15846994535519127
welfare,7,G_coords,1204,0.3750853242320819,0.449623352165725
rai,27,H_coords,14,0.3068041237113402,0.4518159806295399
welfare,2,E_coords,1178,0.712896953985742,0.4526469159786304
rai,26,B_coords,805,0.5957854406130269,0.30874060150375937
welfare,4,H_coords,1022,0.552431011826544,0.35831469052945564
rai,18,B_coords,543,0.4490925868963396,0.6168430335097002
rai,15,G_coords,600,0.10057471264367816,0.19408502772643252
rai,24,D_coords,10,0.7568229531140658,0.48490945674044267
rai,18,B_coords,61,0.5047677637649954,0.3315696649029982
rai,4,G_coords,16,0.8386652906776746,0.10396785534907081
rai,22,A_coords,797,0.380249343832021,0.347906976744186
rai,25,D_coords,611,0.363061797752809,0.5557840616966581
rai,4,G_coords,563,0.0956312349501204,0.7292817679558011
rai,11,G_coords,827,0.785784474287586,0.2792959703566466
rai,9,H_coords,704,0.4217506631299735,0.2969043151969981
rai,16,B_coords,702,0.5250475586556753,0.34928007431490943
rai,7,E_coords,748,0.7373737373737373,0.5903790087463557
welfare,7,G_coords,1099,0.8641638225255973,0.6699623352165726
rai,6,B_coords,738,0.5418616744669786,0.45451070336391436
rai,14,E_coords,806,0.33667083854818525,0.1855530474040632
welfare,8,D_coords,875,0.7048804454634785,0.19306666666666666
welfare,11,H_coords,1243,0.7040779501984843,0.21471264367816092
rai,8,D_coords,76,0.510016420361248,0.7398843930635838
rai,17,A_coords,248,0.31845436375749503,0.16612679315131884
rai,18,G_coords,61,0.5622503328894807,0.8441805225653206
rai,3,E_coords,60,0.5218165627782725,0.05555555555555555
rai,8,H_coords,603,0.2545632333767927,0.6377880184331797
rai,17,H_coords,392,0.5398170111826499,0.2765957446808511
rai,16,G_coords,370,0.45338441890166026,0.7781885397412199
rai,18,B_coords,237,0.393109812365426,0.1715167548500882
welfare,6,E_coords,1230,0.7808814400993171,0.58994708994709
welfare,28,H_coords,1013,0.3444406664399864,0.39444444444444443
rai,17,H_coords,191,0.12639783124364623,0.25
rai,2,A_coords,142,0.5101398601398601,0.6254295532646048
welfare,8,D_coords,904,0.46249590566655746,0.07786666666666667
welfare,10,G_coords,951,0.9513707571801566,0.10966875559534467
rai,1,D_coords,543,0.7458017780704643,0.41727316836487144
rai,21,D_coords,328,0.6855258590767095,0.37004175365344466
rai,12,A_coords,716,0.7495961227786753,0.4701866181156122
welfare,8,D_coords,1167,0.5001637733377006,0.3178666666666667
welfare,12,D_coords,1143,0.29621621621621624,0.32854209445585214
rai,0,H_coords,50,0.917633845001872,0.2648648648648649
rai,16,G_coords,748,0.8125798212005109,0.35951940850277264
rai,27,B_coords,748,0.34959916347159287,0.5207667731629393
rai,1,G_coords,188,0.4057665260196906,0.5788683024536805
rai,11,G_coords,313,0.1663937111038323,0.15331171838814267
welfare,6,B_coords,989,0.27712064886786075,0.34877072612921667
rai,17,A_coords,745,0.6962025316455697,0.7140212864414622
rai,18,B_coords,101,0.4715472162411566,0.09391534391534391
rai,16,G_coords,702,0.9447637292464879,0.6418669131238447
rai,19,D_coords,196,0.09615384615384616,0.8746492048643593
rai,5,D_coords,60,0.4571244358478401,0.3305124588622473
rai,19,D_coords,748,0.5974358974358974,0.3391019644527596
rai,26,H_coords,542,0.5076973468719292,0.6984924623115578
rai,16,B_coords,370,0.543436905516804,0.09753831862517418
rai,28,B_coords,20,0.3579993148338472,0.37044433349975037
rai,0,D_coords,29,0.4433094994892748,0.10919248349415947
rai,3,A_coords,394,0.18854166666666666,0.6043629152206247
rai,26,H_coords,380,0.05273501473960039,0.08999543170397442
rai,1,G_coords,262,0.5959915611814346,0.1542313470205308
welfare,27,A_coords,1012,0.09618055555555556,0.3524340770791075
rai,18,G_coords,571,0.5496005326231691,0.5809976247030879
welfare,27,A_coords,1124,0.8840277777777777,0.17089249492900607
rai,23,A_coords,549,0.6743345382845876,0.42745861733203505
rai,8,H_coords,569,0.6626466753585397,0.6483870967741936
rai,2,A_coords,530,0.4555944055944056,0.7260677466863034
rai,14,B_coords,710,0.25608536178726243,0.5200813421453991
rai,24,G_coords,398,0.12448132780082988,0.16545366327025715
welfare,11,H_coords,1055,0.7177914110429447,0.33011494252873563
rai,15,E_coords,415,0.7947174857907054,0.4826216484607746
welfare,7,G_coords,1001,0.48600682593856653,0.12099811676082863
rai,27,H_coords,787,0.4507216494845361,0.6639225181598063
rai,25,D_coords,540,0.7317415730337079,0.761439588688946
rai,29,B_coords,116,0.7044296354370835,0.6483996120271581
rai,14,E_coords,605,0.27252816020025034,0.5855530474040632
welfare,4,A_coords,1077,0.3300110741971207,0.6913716814159292
rai,0,H_coords,604,0.8180456757768626,0.33955773955773955
rai,20,A_coords,605,0.6596314907872697,0.4573346116970278
rai,12,H_coords,542,0.2521113543947451,0.7147266313932981
rai,9,H_coords,826,0.6850132625994695,0.2650093808630394
rai,0,H_coords,29,0.8468738300262074,0.6127764127764128
welfare,7,G_coords,954,0.9494880546075085,0.4477401129943503
rai,8,G_coords,1131,0.33323105247008283,0.5599647266313933
welfare,4,A_coords,873,0.8325027685492802,0.15117994100294985
welfare,9,G_coords,896,0.05707762557077625,0.8192708333333333
welfare,27,G_coords,1234,0.9015775034293553,0.49538162372386974
welfare,11,H_coords,1093,0.6932515337423313,0.5535632183908046
rai,0,H_coords,543,0.40022463496817673,0.41818181818181815
rai,1,D_coords,604,0.7395456042146855,0.2076661814653081
rai,7,A_coords,192,0.07936,0.7948598130841121
rai,17,A_coords,861,0.12391738840772819,0.5867653863951874
welfare,8,D_coords,1068,0.6442843105142483,0.7402666666666666
rai,9,B_coords,196,0.8621503201887428,0.7432775240994419
rai,5,E_coords,196,0.032395287958115186,0.7093619003260363
rai,12,H_coords,499,0.22802627463246794,0.609347442680776
rai,1,D_coords,232,0.793546262759302,0.16060164968461912
welfare,4,A_coords,1158,0.21428571428571427,0.4553834808259587
rai,2,H_coords,748,0.5483672211953173,0.4439909297052154
rai,7,A_coords,386,0.59392,0.6439252336448598
rai,18,B_coords,571,0.5382959089510919,0.1371252204585538
welfare,6,E_coords,885,0.22191185599006827,0.33994708994708994
rai,17,H_coords,796,0.4910199932226364,0.7973887814313346
rai,3,A_coords,798,0.27291666666666664,0.5066931085770947
welfare,5,E_coords,1055,0.35454837672774026,0.2692307692307692
welfare,3,H_coords,1202,0.4319785018474975,0.85941893158388
rai,21,G_coords,196,0.7705965909090909,0.6668209162424803
rai,11,G_coords,137,0.184736324926302,0.2445576655859194
rai,2,H_coords,142,0.6977818853974121,0.5328798185941043
welfare,10,A_coords,1190,0.26684545759302714,0.7484457197513151
rai,16,G_coords,50,0.28544061302681994,0.4329944547134935
welfare,0,A_coords,962,0.802725724020443,0.437378640776699
rai,5,D_coords,188,0.24081237911025144,0.24917724494593324
welfare,6,B_coords,984,0.5221358567083474,0.7570040022870211
rai,18,B_coords,195,0.08551215010765918,0.8959435626102292
rai,18,B_coords,14,0.2642263918794217,0.12874779541446207
welfare,8,D_coords,1049,0.4156567310841795,0.6608
rai,18,B_coords,106,0.5509074131036604,0.3941798941798942
rai,8,H_coords,745,0.34810951760104303,0.6483870967741936
welfare,1,H_coords,1025,0.18996138996138995,0.2045562411010916
welfare,3,A_coords,1000,0.5147887323943662,0.35525024533856725
rai,15,G_coords,805,0.17305236270753513,0.20378927911275416
rai,8,G_coords,929,0.06996011046333231,0.1609347442680776
rai,14,B_coords,194,0.6102034011337112,0.16115912557193696
rai,2,A_coords,196,0.9017482517482518,0.07118311242022582
rai,21,G_coords,833,0.5536221590909091,0.42943081906524755
welfare,9,G_coords,970,0.2028158295281583,0.26979166666666665
rai,19,D_coords,397,0.0955128205128205,0.7511693171188026
rai,0,D_coords,543,0.8753830439223698,0.5256475368207212
rai,0,D_coords,494,0.5291113381001021,0.11884205180294566
welfare,7,B_coords,1126,0.5892915442376755,0.8267045454545454
rai,12,A_coords,605,0.44846526655896607,0.3513882567137005
rai,22,A_coords,772,0.2532808398950131,0.6558139534883721
rai,25,G_coords,33,0.6735575439679111,0.6587853500231804
welfare,27,G_coords,1222,0.7325102880658436,0.1317452600875061
rai,14,E_coords,675,0.886107634543179,0.109255079006772
welfare,10,A_coords,891,0.573918873617164,0.1917742706838833
rai,3,E_coords,394,0.2899970317601662,0.41710758377425045
rai,4,G_coords,0,0.7540419676642587,0.5504771471622301
rai,13,B_coords,80,0.13262245918027324,0.6030799801291604
rai,13,G_coords,702,0.1788455121788455,0.4616519174041298
rai,11,B_coords,591,0.6365261813537676,0.6302367941712204
rai,16,B_coords,788,0.7796448953709575,0.215513237343242
welfare,2,E_coords,1096,0.7793259883344135,0.6644001942690626
welfare,9,G_coords,1000,0.8649162861491628,0.5203125
rai,22,H_coords,810,0.13354430379746834,0.5727143533870204
rai,3,E_coords,617,0.8239833778569309,0.47707231040564374
welfare,4,H_coords,1158,0.6609724047306176,0.12751677852348994
rai,16,G_coords,767,0.9386973180076629,0.3331792975970425
rai,20,E_coords,195,0.9164693946567467,0.27317554240631164
welfare,0,A_coords,1044,0.058603066439523,0.5970873786407767
welfare,27,A_coords,970,0.4795138888888889,0.6029411764705882
rai,20,E_coords,745,0.5904633074061549,0.6760355029585798
rai,27,H_coords,508,0.11051546391752577,0.47409200968523
rai,24,D_coords,8,0.27851644506648005,0.1006036217303823
rai,22,A_coords,462,0.44553805774278216,0.48511627906976745
rai,24,D_coords,729,0.7239328201539538,0.24346076458752516
rai,4,D_coords,506,0.624113475177305,0.40222944728286114
rai,14,B_coords,605,0.4511503834611537,0.7905439755973563
welfare,5,E_coords,1024,0.789778206364513,0.823076923076923
rai,5,E_coords,152,0.6681937172774869,0.6129482999534234
rai,1,G_coords,76,0.4177215189873418,0.3024536805207812
welfare,6,B_coords,926,0.6002027712064887,0.3230417381360778
rai,21,G_coords,619,0.8451704545454546,0.34150856085145764
rai,8,H_coords,85,0.8458279009126467,0.07741935483870968
rai,9,B_coords,635,0.5146612740141557,0.5875190258751902
rai,29,B_coords,194,0.32065856526852216,0.18477206595538312
rai,27,H_coords,748,0.3183505154639175,0.3539951573849879
rai,23,A_coords,703,0.6736772921459087,0.09444985394352483
rai,8,H_coords,148,0.6228813559322034,0.45668202764976956
rai,26,B_coords,741,0.5376756066411239,0.5319548872180451
welfare,6,B_coords,1124,0.2085163906725245,0.3379073756432247
welfare,5,E_coords,1147,0.7630986820957891,0.4932692307692308
rai,13,B_coords,623,0.5498167277574142,0.8926974664679582
rai,12,A_coords,827,0.804200323101777,0.4069185252617205
welfare,11,H_coords,1022,0.39372067845543124,0.34436781609195405
welfare,2,E_coords,1202,0.9646791963707064,0.5789218067022827
rai,25,G_coords,196,0.8414069731564332,0.32777005099675477
rai,18,B_coords,7,0.3272839126422639,0.10670194003527336
welfare,0,A_coords,996,0.4575809199318569,0.38980582524271845
rai,22,H_coords,566,0.7911392405063291,0.5973472288015159
welfare,9,D_coords,1197,0.6510924369747899,0.22903689506468616
rai,21,D_coords,508,0.6393613328705311,0.30062630480167013
rai,6,B_coords,50,0.22594903796151847,0.42966360856269115
rai,16,B_coords,195,0.04311984781230184,0.3924756154203437
rai,29,E_coords,132,0.6055200269269606,0.20019675356615838
rai,10,H_coords,607,0.28381219341275404,0.4039863879436072
rai,12,H_coords,737,0.40569283703472003,0.40652557319223986
rai,12,H_coords,333,0.4741945573975602,0.33201058201058203
welfare,4,H_coords,926,0.26176084099868596,0.39560029828486204
welfare,9,G_coords,1228,0.2378234398782344,0.909375
rai,14,B_coords,769,0.4581527175725242,0.39044229791560753
welfare,0,A_coords,1114,0.38228279386712094,0.36213592233009706
rai,20,E_coords,605,0.8224551910720325,0.5172583826429981
welfare,5,E_coords,1048,0.4998392799742848,0.15625
rai,20,E_coords,151,0.7040919851200541,0.5054240631163708
rai,12,A_coords,276,0.22778675282714056,0.20118343195266272
rai,9,B_coords,826,0.6990225817323896,0.22577371892440384
rai,28,B_coords,368,0.08941418293936279,0.23165252121817273
rai,29,B_coords,542,0.13210505684045473,0.3903976721629486
welfare,1,H_coords,1094,0.3528957528957529,0.7546274323682961
rai,19,E_coords,136,0.22462908011869437,0.6887125220458554
rai,15,E_coords,11,0.21063189568706117,0.29791459781529295
rai,29,B_coords,111,0.11446491571932575,0.6314258001939864
welfare,1,H_coords,903,0.161003861003861,0.6231608922638823
welfare,12,E_coords,1099,0.562712752029327,0.6950381679389313
rai,18,G_coords,195,0.9224367509986684,0.6095011876484561
rai,14,E_coords,445,0.5275344180225282,0.8334085778781039
rai,17,H_coords,748,0.5930193154862758,0.18375241779497098
rai,27,B_coords,827,0.5454862321366329,0.49627263045793396
rai,28,H_coords,79,0.6464679196370706,0.6735378715244487
rai,19,E_coords,740,0.6688427299703265,0.47266313932980597
rai,8,D_coords,16,0.0742200328407225,0.7552986512524085
rai,19,E_coords,162,0.29495548961424334,0.23941798941798942
welfare,5,B_coords,1055,0.59553264604811,0.5743110236220472
welfare,4,A_coords,884,0.5667220376522702,0.5977138643067846
rai,6,B_coords,250,0.764690587623505,0.059250764525993885
rai,14,B_coords,571,0.6658886295431811,0.4987290289781393
rai,22,H_coords,357,0.950632911392405,0.541923259118901
welfare,29,E_coords,1048,0.32334710743801653,0.717741935483871
welfare,11,H_coords,935,0.06856730422230242,0.4625287356321839
welfare,12,D_coords,1075,0.4581081081081081,0.6525667351129364
rai,14,B_coords,675,0.2300766922307436,0.6517539400101677
rai,26,H_coords,626,0.2119226989846053,0.17587939698492464
rai,29,B_coords,104,0.764798118384947,0.2851600387972842
rai,2,H_coords,695,0.7698706099815157,0.454421768707483
rai,16,G_coords,373,0.8895274584929758,0.16774491682070242
rai,0,H_coords,494,0.6944964432796705,0.5724815724815725
welfare,11,H_coords,1177,0.24756405629736558,0.7291954022988506
rai,29,B_coords,603,0.39357114856918857,0.16731328806983511
rai,17,H_coords,80,0.37309386648593695,0.3844294003868472
rai,15,E_coords,171,0.43329989969909727,0.2601787487586892
rai,6,G_coords,104,0.39104193138500637,0.767636684303351
rai,15,G_coords,195,0.7819284802043422,0.8530499075785583
rai,20,A_coords,119,0.1527638190954774,0.48465963566634707
rai,17,H_coords,695,0.6143680108437818,0.05270793036750483
rai,3,A_coords,376,0.115625,0.4194348041646009
welfare,5,B_coords,1042,0.5195876288659794,0.16535433070866143
rai,28,B_coords,37,0.49194929770469337,0.35197204193709436
rai,21,D_coords,606,0.6570635196112461,0.9159707724425887
rai,7,A_coords,605,0.40992,0.32710280373831774
welfare,27,G_coords,1223,0.3299039780521262,0.25328147788040833
welfare,11,H_coords,1099,0.6167448574521833,0.1724137931034483
welfare,7,B_coords,958,0.2804440091413647,0.07339015151515152
rai,13,B_coords,702,0.6104631789403532,0.5146547441629409
rai,13,B_coords,7,0.2295901366211263,0.19523099850968703
rai,20,A_coords,804,0.19363484087102178,0.1404602109300096
rai,11,B_coords,85,0.5259259259259259,0.13989071038251366
welfare,9,G_coords,1135,0.3333333333333333,0.20052083333333334
rai,0,H_coords,497,0.8494945713216024,0.5046683046683047
welfare,12,E_coords,1122,0.4160775072008379,0.48854961832061067
rai,3,A_coords,333,0.6614583333333334,0.23103619236489836
rai,21,D_coords,245,0.4946199236376258,0.2254697286012526
welfare,5,B_coords,1039,0.5329896907216495,0.5182086614173228
rai,1,G_coords,826,0.4349507735583685,0.13019529293940912
welfare,9,D_coords,1228,0.1952941176470588,0.0776233828461907
rai,14,E_coords,810,0.9036295369211514,0.744469525959368
welfare,6,E_coords,1131,0.7132216014897579,0.39814814814814814
rai,9,B_coords,27,0.34108527131782945,0.3115169964485033
rai,24,G_coords,572,0.5155601659751037,0.3964095099466278
rai,14,E_coords,393,0.46245306633291616,0.2595936794582393
rai,8,D_coords,162,0.8357963875205254,0.726878612716763
rai,5,D_coords,232,0.7959381044487428,0.5049365303244006
rai,19,E_coords,61,0.21305637982195846,0.4554673721340388
rai,5,E_coords,135,0.6711387434554974,0.31718677224033537
rai,20,A_coords,565,0.2522613065326633,0.16203259827420902
rai,15,E_coords,80,0.6683383483784687,0.7378351539225422
welfare,9,D_coords,1135,0.7142857142857143,0.2678485864877815
welfare,2,E_coords,929,0.880103694102398,0.9577464788732394
rai,21,D_coords,492,0.7674418604651163,0.42379958246346555
rai,4,G_coords,225,0.19848641210870313,0.538422903063787
rai,25,G_coords,415,0.5948781240357914,0.24710245711636533
rai,29,B_coords,189,0.6726773814190513,0.05140640155189137
rai,29,E_coords,104,0.06428811847862673,0.6738809640924742
rai,15,E_coords,193,0.5486459378134403,0.9419066534260179
welfare,7,B_coords,927,0.5357492654260528,0.5520833333333334
rai,26,H_coords,607,0.35538814281035047,0.7396071265417999
rai,2,A_coords,797,0.2548951048951049,0.49779086892488955
welfare,4,H_coords,903,0.502233902759527,0.4604772557792692
rai,14,B_coords,445,0.3687895965321774,0.5866802236908999
welfare,11,H_coords,1231,0.5084806928906532,0.40873563218390807
welfare,6,B_coords,1089,0.22980736735383575,0.7209834190966267
rai,5,D_coords,620,0.816247582205029,0.7865538316878232
rai,2,H_coords,764,0.10135551447935921,0.5945578231292517
rai,25,G_coords,144,0.4171551990126504,0.36856745479833103
rai,11,G_coords,272,0.23845397969210613,0.6049096804075961
rai,5,D_coords,200,0.7195357833655706,0.47296661965209214
rai,7,E_coords,747,0.8484848484848485,0.15403304178814384
welfare,7,G_coords,985,0.941296928327645,0.16337099811676084
welfare,9,D_coords,1148,0.9203361344537815,0.09103977000479156
rai,12,H_coords,716,0.5986862683766031,0.373015873015873
rai,29,E_coords,445,0.590373611578593,0.8878504672897196
rai,7,A_coords,165,0.7104,0.7313084112149533
welfare,6,E_coords,984,0.9630664183736809,0.047619047619047616
rai,11,B_coords,700,0.951213282247765,0.42295081967213116
rai,13,B_coords,805,0.27957347550816397,0.36661698956780925
rai,22,A_coords,357,0.7641076115485564,0.8483720930232558
rai,13,G_coords,80,0.11511511511511512,0.8475909537856441
rai,4,D_coords,195,0.15989684074790458,0.42405945192754296
welfare,4,A_coords,1093,0.7796234772978959,0.07927728613569321
rai,27,H_coords,517,0.6082474226804123,0.3360774818401937
rai,22,H_coords,391,0.5569620253164557,0.27711984841307435
welfare,7,B_coords,1099,0.415605615409729,0.27509469696969696
welfare,27,G_coords,1096,0.47565157750342935,0.6961594555177443
rai,18,G_coords,101,0.2862849533954727,0.4850356294536817
rai,9,H_coords,635,0.8020557029177718,0.25562851782363977
rai,24,G_coords,191,0.334716459197787,0.11208151382823872
rai,28,H_coords,388,0.5327284510693454,0.31208053691275167
rai,14,B_coords,647,0.5668556185395132,0.7041179461108287
welfare,1,H_coords,950,0.24092664092664093,0.6635026103464642
welfare,3,A_coords,996,0.44647887323943664,0.5677134445534838
welfare,10,G_coords,1190,0.24281984334203655,0.18039391226499552
rai,8,D_coords,721,0.48702791461412154,0.3285163776493256
rai,13,B_coords,377,0.39286904365211595,0.5553899652260308
rai,1,G_coords,306,0.3748241912798875,0.08312468703054582
rai,16,B_coords,804,0.4448319594166138,0.08964235949837436
rai,19,E_coords,610,0.48338278931750744,0.9651675485008818
welfare,6,E_coords,1039,0.26132836747361887,0.5436507936507936
welfare,7,B_coords,954,0.5236696049624551,0.24763257575757575
welfare,29,E_coords,1093,0.19077134986225897,0.30493951612903225
rai,20,E_coords,196,0.9212039228948259,0.15384615384615385
welfare,6,E_coords,884,0.9649286157666046,0.30599647266313934
welfare,5,B_coords,1024,0.7106529209621993,0.2298228346456693
rai,8,D_coords,566,0.27454844006568146,0.5602119460500964
rai,6,B_coords,735,0.906136245449818,0.5714831804281345
welfare,12,D_coords,1214,0.7502702702702703,0.6336755646817248
rai,22,H_coords,192,0.304746835443038,0.09995262908574136
rai,16,B_coords,393,0.29518072289156627,0.40780306549001394
welfare,7,G_coords,875,0.6511945392491467,0.3493408662900188
welfare,9,D_coords,956,0.8910924369747899,0.5452803066602779
rai,21,G_coords,373,0.6388494318181818,0.15964831096714485
rai,22,A_coords,230,0.509514435695538,0.49023255813953487
rai,29,B_coords,445,0.3488827910623285,0.4209505334626576
rai,29,E_coords,542,0.3958263211040054,0.19183472700442694
rai,14,E_coords,571,0.682415519399249,0.17923250564334087
rai,27,B_coords,624,0.645869640989892,0.18157614483493079
rai,4,D_coords,746,0.3056092843326886,0.10032512772875057
rai,1,G_coords,193,0.46343178621659636,0.5993990986479719
rai,6,G_coords,250,0.09371029224904702,0.9285714285714286
welfare,5,E_coords,989,0.8347798135647702,0.5389423076923077
welfare,27,G_coords,1224,0.7246227709190672,0.7399124939231891
rai,21,D_coords,619,0.585213467545991,0.27035490605427975
rai,3,E_coords,810,0.7711487088156723,0.9175485008818343
welfare,6,B_coords,911,0.3440351470091247,0.7061177815894797
rai,7,E_coords,443,0.17725643532095145,0.21720116618075802
rai,15,G_coords,767,0.9386973180076629,0.3331792975970425
rai,1,G_coords,712,0.7078059071729957,0.5533299949924887
rai,15,E_coords,795,0.5994650618522234,0.24379344587884808
rai,3,E_coords,428,0.9275749480558029,0.07804232804232804
rai,23,A_coords,745,0.5244824186657904,0.5978578383641675
welfare,6,E_coords,1132,0.7467411545623837,0.25793650793650796
rai,20,A_coords,797,0.8120603015075377,0.5944391179290508
welfare,8,D_coords,981,0.6210284965607599,0.30506666666666665
welfare,12,D_coords,952,0.46837837837837837,0.14291581108829568
rai,3,A_coords,546,0.5177083333333333,0.653941497273178
rai,11,G_coords,770,0.0835244022273174,0.8480778138026864
rai,4,G_coords,195,0.6649466804265566,0.8001004520341537
rai,5,D_coords,135,0.8085106382978723,0.07193229901269393
rai,13,B_coords,192,0.8957014328557148,0.12319920516641829
rai,22,A_coords,519,0.699475065616798,0.8651162790697674
welfare,4,H_coords,873,0.4704336399474376,0.020507084265473527
rai,26,B_coords,542,0.35217113665389527,0.17904135338345864
rai,4,D_coords,0,0.4703417150225661,0.2731072921504877
rai,6,B_coords,657,0.4045761830473219,0.18692660550458715
rai,23,A_coords,391,0.4327965823200789,0.37439143135345665
welfare,9,G_coords,1119,0.928462709284627,0.30885416666666665
rai,3,A_coords,679,0.9013888888888889,0.06941001487357462
welfare,4,A_coords,1022,0.26245847176079734,0.3635693215339233
welfare,10,G_coords,879,0.8900130548302873,0.05863921217547001
rai,25,D_coords,360,0.5196629213483146,0.7804627249357327
welfare,10,G_coords,1185,0.6122715404699739,0.8473589973142346
rai,0,D_coords,507,0.5880149812734082,0.15286947689182326
rai,3,E_coords,798,0.5087563075096467,0.9431216931216931
rai,7,A_coords,7,0.83072,0.47990654205607475
welfare,10,G_coords,1094,0.7783942558746736,0.3639212175470009
rai,12,H_coords,194,0.17203628401626525,0.7204585537918872
rai,9,B_coords,701,0.3009774182676104,0.19583967529173008
rai,27,B_coords,660,0.6451725339839666,0.34824281150159747
rai,25,D_coords,542,0.3047752808988764,0.5017994858611825
welfare,10,A_coords,1126,0.08749580958766343,0.13390722142515543
welfare,7,G_coords,1190,0.2744027303754266,0.09416195856873823
rai,26,B_coords,738,0.6733716475095786,0.45535714285714285
welfare,7,B_coords,1056,0.5928827946457721,0.17424242424242425
rai,26,H_coords,738,0.2692433671798231,0.4001827318410233
rai,16,B_coords,310,0.4394419784400761,0.48351137947050626
rai,8,H_coords,80,0.49674054758800523,0.29861751152073734
rai,5,E_coords,9,0.2630890052356021,0.6571960875640428
rai,8,G_coords,1087,0.34274317275237803,0.7429453262786596
rai,1,D_coords,508,0.5897267039841949,0.24793789422610382
welfare,3,A_coords,1219,0.5098591549295775,0.4892051030421982
rai,26,H_coords,702,0.7897150343924009,0.2046596619460941
rai,20,E_coords,804,0.3845113290497125,0.47830374753451677
rai,0,H_coords,91,0.54623736428304,0.05945945945945946
welfare,9,D_coords,1119,0.7855462184873949,0.41111643507426926
rai,1,D_coords,548,0.11787948633519921,0.14992721979621543
rai,4,G_coords,608,0.5940832473340213,0.23756906077348067
rai,14,E_coords,205,0.25,0.3313769751693002
welfare,4,A_coords,886,0.8341638981173864,0.08148967551622419
welfare,8,D_coords,1041,0.11398624303963314,0.31893333333333335
rai,8,H_coords,509,0.31910039113428945,0.4488479262672811
rai,8,D_coords,148,0.9054187192118227,0.37957610789980734
rai,9,H_coords,701,0.43202917771883287,0.6744840525328331
rai,0,D_coords,477,0.3857677902621723,0.1361097003555104
rai,2,A_coords,188,0.12097902097902098,0.12223858615611193
rai,15,G_coords,702,0.9447637292464879,0.6418669131238447
